Dissecting Hessian: Understanding Common Structure of Hessian in Neural Networks,['https://www.semanticscholar.org/paper/Dissecting-Hessian%3A-Understanding-Common-Structure-Wu-Zhu/ba0d43cb63b83a95cf56d13213b07d42f0c3bb40'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Background Citations': '2'}]"
Viewmaker Networks: Learning Views for Unsupervised Representation Learning,['https://www.semanticscholar.org/paper/Viewmaker-Networks%3A-Learning-Views-for-Unsupervised-Tamkin-Wu/600881eb8a24caee65633f796d5a7ef40c1cc9b0'],"[{'Citations': 8, 'Background Citations': '5', 'Methods Citations': '2'}]"
Pruning Neural Networks at Initialization: Why Are We Missing the Mark?,['https://www.semanticscholar.org/paper/Pruning-Neural-Networks-at-Initialization%3A-Why-are-Frankle-Dziugaite/0932abfd0fb90e8a28f7bd195633c9891bfd7ecb'],"[{'Citations': 30, 'Highly Influential Citations': '9', 'Background Citations': '19', 'Methods Citations': '12', 'Results Citations': '4'}]"
MixKD: Towards Efficient Distillation of Large-scale Language Models,['https://www.semanticscholar.org/paper/MixKD%3A-Towards-Efficient-Distillation-of-Language-Liang-Hao/1013750582c20bbdf1164127b5f26b1e06e817e3'],"[{'Citations': 3, 'Background Citations': '3'}]"
Self-supervised Learning from a Multi-view Perspective,['https://www.semanticscholar.org/paper/Self-supervised-Learning-from-a-Multi-view-Tsai-Wu/7bd050967c18ec5161aa5ed244f3348cbd464642'],"[{'Citations': 11, 'Highly Influential Citations': '1', 'Background Citations': '9', 'Methods Citations': '3'}]"
QPLEX: Duplex Dueling Multi-Agent Q-Learning,['https://www.semanticscholar.org/paper/QPLEX%3A-Duplex-Dueling-Multi-Agent-Q-Learning-Wang-Ren/00b6b26f0b3593911fed8ec015e8f1ba518fea29'],"[{'Citations': 20, 'Highly Influential Citations': '7', 'Background Citations': '9', 'Methods Citations': '11', 'Results Citations': '2'}]"
CPR: Classifier-Projection Regularization for Continual Learning,['https://www.semanticscholar.org/paper/CPR%3A-Classifier-Projection-Regularization-for-Cha-Hsu/4a339a899a48d74545ad056e71e3b0107987c7f3'],"[{'Citations': 1, 'Highly Influential Citations': '1', 'Background Citations': '1'}]"
Improved Autoregressive Modeling with Distribution Smoothing,['https://www.semanticscholar.org/paper/Improved-Autoregressive-Modeling-with-Distribution-Meng-Song/0649abe307a6d76e3dfd78382aa224b82286ebe8'],"[{'Citations': 3, 'Background Citations': '1', 'Methods Citations': '1'}]"
Improving VAEs' Robustness to Adversarial Attack,"[""https://www.semanticscholar.org/paper/Improving-VAEs'-Robustness-to-Adversarial-Attack-Willetts-Camuto/7ab3551d85efbc3c844dcf5714f2a5d3e8bafcf0""]","[{'Citations': 5, 'Highly Influential Citations': '1', 'Background Citations': '4', 'Methods Citations': '1', 'Results Citations': '1'}]"
Policy-Driven Attack: Learning to Query for Hard-label Black-box Adversarial Examples,['https://www.semanticscholar.org/paper/Policy-Driven-Attack%3A-Learning-to-Query-for-Yan-Guo/e6902aee95f52edb6a38bd364b82e1ff68afd5ff'],[{'Citations': 0}]
CaPC Learning: Confidential and Private Collaborative Learning,['https://www.semanticscholar.org/paper/CaPC-Learning%3A-Confidential-and-Private-Learning-Choquette-Choo-Dullerud/12bc3df669b64666c9fac71e918c9761f6ed5b71'],[{'Citations': 1}]
High-Capacity Expert Binary Networks,['https://www.semanticscholar.org/paper/High-Capacity-Expert-Binary-Networks-Bulat-Mart%C3%ADnez/06c4ba737d5bae10de2476ccc902bec6fb76cfc2'],"[{'Citations': 5, 'Background Citations': '2', 'Methods Citations': '3'}]"
Gauge Equivariant Mesh CNNs: Anisotropic convolutions on geometric graphs,['https://www.semanticscholar.org/paper/Gauge-Equivariant-Mesh-CNNs%3A-Anisotropic-on-graphs-Haan-Weiler/e8910bce3c3a0efbdeef0dbbb94b9a73b3312870'],"[{'Citations': 25, 'Highly Influential Citations': '2', 'Background Citations': '14', 'Methods Citations': '9'}]"
InfoBERT: Improving Robustness of Language Models from An Information Theoretic Perspective,['https://www.semanticscholar.org/paper/InfoBERT%3A-Improving-Robustness-of-Language-Models-Wang-Wang/2dc7741c3cd3c7fc0d0ae7b60cf7358f612e175b'],"[{'Citations': 9, 'Highly Influential Citations': '2', 'Background Citations': '7', 'Methods Citations': '4'}]"
In-N-Out: Pre-Training and Self-Training using Auxiliary Information for Out-of-Distribution Robustness,['https://www.semanticscholar.org/paper/In-N-Out%3A-Pre-Training-and-Self-Training-using-for-Xie-Kumar/0f4374e62ae889dd2a35dc4c97b9a0510146fa87'],"[{'Citations': 5, 'Background Citations': '2', 'Methods Citations': '2'}]"
Interpreting and Boosting Dropout from a Game-Theoretic View,['https://www.semanticscholar.org/paper/Interpreting-and-Boosting-Dropout-from-a-View-Zhang-Li/9017fba9c4268dabc15e4bd8a99c6992625f9585'],"[{'Citations': 6, 'Background Citations': '6', 'Methods Citations': '3'}]"
Selective Classification Can Magnify Disparities Across Groups,['https://www.semanticscholar.org/paper/Selective-Classification-Can-Magnify-Disparities-Jones-Sagawa/35610aa2be06c4af4ab944cda51de6fbad14b527'],"[{'Citations': 3, 'Highly Influential Citations': '1', 'Background Citations': '1', 'Methods Citations': '1'}]"
A Hypergradient Approach to Robust Regression without Correspondence,['https://www.semanticscholar.org/paper/A-Hypergradient-Approach-to-Robust-Regression-Xie-Mao/e01eeb3fc6e681cd2edac0be9f6ef6493b485574'],"[{'Citations': 1, 'Methods Citations': '1'}]"
Neural Topic Model via Optimal Transport,['https://www.semanticscholar.org/paper/Neural-Topic-Model-via-Optimal-Transport-Zhao-Phung/2d79b9f90596008d4004ae8109902f4b34638367'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Methods Citations': '1'}]"
Solving Compositional Reinforcement Learning Problems via Task Reduction,['https://www.semanticscholar.org/paper/Solving-Compositional-Reinforcement-Learning-via-Li-Wu/761427520e163f79869813122f4ca6eacbe27cbe'],[{'Citations': 1}]
Approximate Nearest Neighbor Negative Contrastive Learning for Dense Text Retrieval,['https://www.semanticscholar.org/paper/Approximate-Nearest-Neighbor-Negative-Contrastive-Xiong-Xiong/c9b8593db099869fe7254aa1fa53f3c9073b0176'],"[{'Citations': 75, 'Highly Influential Citations': '24', 'Background Citations': '45', 'Methods Citations': '44', 'Results Citations': '7'}]"
Parameter-Based Value Functions,['https://www.semanticscholar.org/paper/Parameter-based-Value-Functions-Faccio-Schmidhuber/366a41982a214f90ece136ab162b07c259d75778'],"[{'Citations': 2, 'Background Citations': '2'}]"
Towards Robust Neural Networks via Close-loop Control,['https://www.semanticscholar.org/paper/Towards-Robust-Neural-Networks-via-Close-loop-Chen-Li/1a452afbaf41306dbc9cbeb5cdedb85b85eacb0f'],[{'Citations': 0}]
What Should Not Be Contrastive in Contrastive Learning,['https://www.semanticscholar.org/paper/What-Should-Not-Be-Contrastive-in-Contrastive-Xiao-Wang/813711c35c7fa598d80f2f70276890bc2a31c76d'],"[{'Citations': 27, 'Highly Influential Citations': '5', 'Background Citations': '19', 'Methods Citations': '7'}]"
Extreme Memorization via Scale of Initialization,['https://www.semanticscholar.org/paper/Extreme-Memorization-via-Scale-of-Initialization-Mehta-Cutkosky/18c330bc388a53630074ec0473bfbdb460dabeb0'],[{'Citations': 1}]
Convex Potential Flows: Universal Probability Distributions with Optimal Transport and Convex Optimization,['https://www.semanticscholar.org/paper/Convex-Potential-Flows%3A-Universal-Probability-with-Huang-Chen/7156cef2a8f1425928224bd7ff39b6958b5fda8c'],"[{'Citations': 8, 'Highly Influential Citations': '3', 'Background Citations': '5', 'Methods Citations': '4', 'Results Citations': '1'}]"
Into the Wild with AudioScope: Unsupervised Audio-Visual Separation of On-Screen Sounds,['https://www.semanticscholar.org/paper/Into-the-Wild-with-AudioScope%3A-Unsupervised-of-Tzinis-Wisdom/04e4d11bda6da95070e4c406b0400ea00161c6d2'],"[{'Citations': 6, 'Background Citations': '2', 'Methods Citations': '3'}]"
Gradient Descent on Neural Networks Typically Occurs at the Edge of Stability,['https://www.semanticscholar.org/paper/Gradient-Descent-on-Neural-Networks-Typically-at-of-Cohen-Kaur/026bb8a1066f50ddc8797e1341353603149a8cb8'],"[{'Citations': 13, 'Highly Influential Citations': '2', 'Background Citations': '9', 'Methods Citations': '2', 'Results Citations': '2'}]"
Learning to Make Decisions via Submodular Regularization,['https://www.semanticscholar.org/paper/Learning-to-Make-Decisions-via-Submodular-Alieva-Aceves/239eadb202a429d7bd64c69a492c5eccf83b2002'],"[{'Citations': 2, 'Background Citations': '1'}]"
The Importance of Pessimism in Fixed-Dataset Policy Optimization,['https://www.semanticscholar.org/paper/The-Importance-of-Pessimism-in-Fixed-Dataset-Policy-Buckman-Gelada/86fa0f350b0ede3a86e31aa2900af551531ee570'],"[{'Citations': 14, 'Highly Influential Citations': '4', 'Background Citations': '9', 'Methods Citations': '4', 'Results Citations': '3'}]"
Using latent space regression to analyze and leverage compositionality in GANs,['https://www.semanticscholar.org/paper/Using-latent-space-regression-to-analyze-and-in-Chai-Wulff/16beac3066280e8895f8fa4b9ff66203e1a2f629'],"[{'Citations': 5, 'Background Citations': '3', 'Methods Citations': '2'}]"
Large Scale Image Completion via Co-Modulated Generative Adversarial Networks,['https://www.semanticscholar.org/paper/Large-Scale-Image-Completion-via-Co-Modulated-Zhao-Cui/39c2ae603902ea664adf9e74914117f79df2e612'],"[{'Citations': 3, 'Methods Citations': '1'}]"
Learning explanations that are hard to vary,['https://www.semanticscholar.org/paper/Learning-explanations-that-are-hard-to-vary-Parascandolo-Neitz/6972010d883e9746ecdf8147168caeccef6dcdb3'],"[{'Citations': 20, 'Highly Influential Citations': '5', 'Background Citations': '9', 'Methods Citations': '7'}]"
Sharper Generalization Bounds for Learning with Gradient-dominated Objective Functions,['https://www.semanticscholar.org/paper/Sharper-Generalization-Bounds-for-Learning-with-Lei-Ying/8da78b1be38bb14c706c49405ec728e617ed936c'],"[{'Citations': 2, 'Background Citations': '2'}]"
Implicit Convex Regularizers of CNN Architectures: Convex Optimization of Two- and Three-Layer Networks in Polynomial Time,['https://www.semanticscholar.org/paper/Implicit-Convex-Regularizers-of-CNN-Architectures%3A-Ergen-Pilanci/1fde90108b8984c5d7c7f6d06fa4919a2a5bbd36'],"[{'Citations': 9, 'Highly Influential Citations': '1', 'Background Citations': '4', 'Methods Citations': '4'}]"
Group Equivariant Stand-Alone Self-Attention For Vision,['https://www.semanticscholar.org/paper/Group-Equivariant-Stand-Alone-Self-Attention-For-Romero-Cordonnier/7a5d1a7646ce1884ad76a0e177f956ae4d77c722'],"[{'Citations': 8, 'Highly Influential Citations': '1', 'Background Citations': '4'}]"
Pre-training Text-to-Text Transformers for Concept-centric Common Sense,['https://www.semanticscholar.org/paper/Pre-training-Text-to-Text-Transformers-for-Common-Zhou-Lee/abaadb4c6affc4d874c4f59bfac60686e851cb5e'],"[{'Citations': 5, 'Highly Influential Citations': '1', 'Background Citations': '3', 'Methods Citations': '3'}]"
Symmetry-Aware Actor-Critic for 3D Molecular Design,['https://www.semanticscholar.org/paper/Symmetry-Aware-Actor-Critic-for-3D-Molecular-Design-Simm-Pinsler/d8e409f33a58ab0226366cedae3082fbd0b28305'],"[{'Citations': 8, 'Background Citations': '4', 'Methods Citations': '2'}]"
Tent: Fully Test-Time Adaptation by Entropy Minimization,['https://www.semanticscholar.org/paper/Tent%3A-Fully-Test-Time-Adaptation-by-Entropy-Wang-Shelhamer/180c78b132f6369a384d22a9529551d86c8788d3'],"[{'Citations': 9, 'Highly Influential Citations': '1', 'Background Citations': '3', 'Methods Citations': '4', 'Results Citations': '1'}]"
Learning Deep Features in Instrumental Variable Regression,['https://www.semanticscholar.org/paper/Learning-Deep-Features-in-Instrumental-Variable-Xu-Chen/41d69cc72096e2fd4b7c8ce5637fd58d93ce0bcc'],"[{'Citations': 5, 'Background Citations': '3', 'Methods Citations': '3', 'Results Citations': '2'}]"
Group Equivariant Conditional Neural Processes,['https://www.semanticscholar.org/paper/Group-Equivariant-Conditional-Neural-Processes-Kawano-Kumagai/bc716f31b93eac93f627e04039da7f6c4d126165'],[{'Citations': 0}]
Latent Skill Planning for Exploration and Transfer,['https://www.semanticscholar.org/paper/Latent-Skill-Planning-for-Exploration-and-Transfer-Xie-Bharadhwaj/22a8ab2f4cd0777ebc93d8e414535c03d4d57615'],[{'Citations': 0}]
Dataset Inference: Ownership Resolution in Machine Learning,['https://www.semanticscholar.org/paper/Dataset-Inference%3A-Ownership-Resolution-in-Machine-Maini/b3086fbbc678a7616ac390a41945f45e0d0ab001'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Background Citations': '1', 'Methods Citations': '2', 'Results Citations': '1'}]"
not-MIWAE: Deep Generative Modelling with Missing not at Random Data,['https://www.semanticscholar.org/paper/not-MIWAE%3A-Deep-Generative-Modelling-with-Missing-Ipsen-Mattei/a6bf259a29fbe2593720d1b62697edc825292c14'],"[{'Citations': 5, 'Highly Influential Citations': '2', 'Background Citations': '3', 'Methods Citations': '2', 'Results Citations': '1'}]"
A Learning Theoretic Perspective on Local Explainability,['https://www.semanticscholar.org/paper/A-Learning-Theoretic-Perspective-on-Local-Li-Nagarajan/1df7fa194f3cc72ba6fb9541fe413defbaf4cfb4'],"[{'Citations': 1, 'Background Citations': '1'}]"
Bayesian Few-Shot Classification with One-vs-Each Pólya-Gamma Augmented Gaussian Processes,['https://www.semanticscholar.org/paper/Bayesian-Few-Shot-Classification-with-One-vs-Each-Snell-Zemel/2aeada5a75c3e5a6eb2e1589d6cd5da06215af8b'],"[{'Citations': 7, 'Highly Influential Citations': '1', 'Background Citations': '1', 'Methods Citations': '2'}]"
Group Equivariant Generative Adversarial Networks,['https://www.semanticscholar.org/paper/Group-Equivariant-Generative-Adversarial-Networks-Dey-Chen/67b3930ff102f7f4055eee61b01c94e371532c77'],"[{'Citations': 7, 'Background Citations': '2', 'Methods Citations': '1'}]"
Zero-Cost Proxies for Lightweight NAS,['https://www.semanticscholar.org/paper/Zero-Cost-Proxies-for-Lightweight-NAS-Abdelfattah-Mehrotra/6dc84d38f6d8d964456b127d6f45c5b4de73bb86'],"[{'Citations': 4, 'Highly Influential Citations': '1', 'Background Citations': '3', 'Methods Citations': '2'}]"
Revisiting Hierarchical Approach for Persistent Long-Term Video Prediction,['https://www.semanticscholar.org/paper/Revisiting-Hierarchical-Approach-for-Persistent-Lee-Jung/8e9f455548d6f5088647c504cbe675a78971622c'],"[{'Citations': 2, 'Background Citations': '2', 'Methods Citations': '1'}]"
Practical Massively Parallel Monte-Carlo Tree Search Applied to Molecular Design,['https://www.semanticscholar.org/paper/Practical-Massively-Parallel-Monte-Carlo-Tree-to-Yang-Aasawat/89b26dec9c4acb601cc9ae99737a998d8cae955e'],[{'Citations': 0}]
CausalWorld: A Robotic Manipulation Benchmark for Causal Structure and Transfer Learning,['https://www.semanticscholar.org/paper/CausalWorld%3A-A-Robotic-Manipulation-Benchmark-for-Ahmed-Trauble/2342b32e245989103dbc56d6f07f1400f4fd2e06'],"[{'Citations': 13, 'Background Citations': '2', 'Methods Citations': '3', 'Results Citations': '1'}]"
Understanding Over-parameterization in Generative Adversarial Networks,['https://www.semanticscholar.org/paper/Understanding-Over-parameterization-in-Generative-Balaji-Sajedi/46543997a86318baa7667c54733ff625417ea99f'],"[{'Citations': 2, 'Background Citations': '2'}]"
On the Curse of Memory in Recurrent Neural Networks: Approximation and Optimization Analysis,['https://www.semanticscholar.org/paper/On-the-Curse-of-Memory-in-Recurrent-Neural-and-Li-Han/c4b228552130dd364457dff4d18a989e42f4ef0d'],"[{'Citations': 3, 'Background Citations': '1'}]"
Global optimality of softmax policy gradient with single hidden layer neural networks in the mean-field regime,['https://www.semanticscholar.org/paper/Global-optimality-of-softmax-policy-gradient-with-Agazzi-Lu/262851f264c6a0b10bad077289c52c4668156378'],"[{'Citations': 2, 'Background Citations': '1', 'Methods Citations': '1'}]"
Scalable Transfer Learning with Expert Models,['https://www.semanticscholar.org/paper/Scalable-Transfer-Learning-with-Expert-Models-Puigcerver-Riquelme/beffe798cff58416e06372904de204dcf9fb9157'],"[{'Citations': 15, 'Highly Influential Citations': '1', 'Background Citations': '4', 'Methods Citations': '4', 'Results Citations': '1'}]"
Generating Adversarial Computer Programs using Optimized Obfuscations,['https://www.semanticscholar.org/paper/Generating-Adversarial-Computer-Programs-using-Srikant-Liu/2e05413a737a7fe823c97e12c2ddc10d4a4c9dc0'],[{'Citations': 0}]
Scalable Bayesian Inverse Reinforcement Learning,['https://www.semanticscholar.org/paper/Scalable-Bayesian-Inverse-Reinforcement-Learning-Chan-Schaar/03308bd92c5993f6828950aaea2f38f5f7d9cd8d'],[{'Citations': 2}]
Rethinking Embedding Coupling in Pre-trained Language Models,['https://www.semanticscholar.org/paper/Rethinking-embedding-coupling-in-pre-trained-models-Chung-F%C3%A9vry/bc87279d4b32a425377ff18ab63f7ecf95ff228c'],"[{'Citations': 11, 'Background Citations': '9', 'Methods Citations': '3'}]"
Robust Learning of Fixed-Structure Bayesian Networks in Nearly-Linear Time,['https://www.semanticscholar.org/paper/Robust-Learning-of-Fixed-Structure-Bayesian-in-Time-Cheng-Lin/7427493f3233580b28c949baace2461a92f37706'],[{'Citations': 0}]
The Intrinsic Dimension of Images and Its Impact on Learning,['https://www.semanticscholar.org/paper/The-Intrinsic-Dimension-of-Images-and-Its-Impact-on-Pope-Zhu/2841a41690bfbdeb552b845a85c3b76d586084ae'],"[{'Citations': 2, 'Background Citations': '2'}]"
Neural Learning of One-of-Many Solutions for Combinatorial Problems in Structured Output Spaces,['https://www.semanticscholar.org/paper/Neural-Learning-of-One-of-Many-Solutions-for-in-Nandwani-Jindal/51c62d63c6204deecb24a1d3f9ea8e0a42d23817'],"[{'Citations': 1, 'Background Citations': '1'}]"
Federated Semi-Supervised Learning with Inter-Client Consistency & Disjoint Learning,['https://www.semanticscholar.org/paper/Federated-Semi-Supervised-Learning-with-Consistency-Jeong-Yoon/8e351ec42443c21ff3a83bdf5649ac10d3c95e5d'],"[{'Citations': 12, 'Highly Influential Citations': '3', 'Background Citations': '9', 'Methods Citations': '6'}]"
