Theoretical Analysis of Self-Training with Deep Networks on Unlabeled Data,,['https://www.semanticscholar.org/paper/Theoretical-Analysis-of-Self-Training-with-Deep-on-Wei-Shen/5a41200eeee536e101b6e462014e7396f4841c28'],"['https://www.semanticscholar.org/author/Kendrick-Shen/1992682771', 'https://www.semanticscholar.org/author/Tengyu-Ma/1901958', 'https://www.semanticscholar.org/author/Yining-Chen/2108965426', 'https://www.semanticscholar.org/author/Colin-Wei/3460405']"
Better Fine-Tuning by Reducing Representational Collapse,,['https://www.semanticscholar.org/paper/Better-Fine-Tuning-by-Reducing-Representational-Aghajanyan-Shrivastava/b88c11922cac84e5ea902f82d27ae21c3dda2e04'],"['https://www.semanticscholar.org/author/Anchit-Gupta/3377939', 'https://www.semanticscholar.org/author/Akshat-Shrivastava/1519979046', 'https://www.semanticscholar.org/author/Luke-Zettlemoyer/1982950', 'https://www.semanticscholar.org/author/Armen-Aghajanyan/2201435', 'https://www.semanticscholar.org/author/Naman-Goyal/39589154', 'https://www.semanticscholar.org/author/S.-Gupta/2701297']"
On the Critical Role of Conventions in Adaptive Human-AI Collaboration,,['https://www.semanticscholar.org/paper/On-the-Critical-Role-of-Conventions-in-Adaptive-Shih-Sawhney/53d035f903070b8b8ea47be79f9957738f63373b'],"['https://www.semanticscholar.org/author/J.-Kondic/1910920876', 'https://www.semanticscholar.org/author/S.-Ermon/2490652', 'https://www.semanticscholar.org/author/Arjun-Sawhney/31254551', 'https://www.semanticscholar.org/author/Dorsa-Sadigh/1779671', 'https://www.semanticscholar.org/author/Andy-Shih/145117953']"
Meta-learning with negative learning rates,,['https://www.semanticscholar.org/paper/Meta-learning-with-negative-learning-rates-Bernacchia/4454a763c891afb3fb8fa6567a367d05b1938e97'],['https://www.semanticscholar.org/author/A.-Bernacchia/1872208']
Random Feature Attention,,['https://www.semanticscholar.org/paper/Random-Feature-Attention-Peng-Pappas/9ed25f101f19ea735ca300848948ed64064b97ca'],"['https://www.semanticscholar.org/author/Roy-Schwartz/4671928', 'https://www.semanticscholar.org/author/Dani-Yogatama/1755465', 'https://www.semanticscholar.org/author/Lingpeng-Kong/47648549', 'https://www.semanticscholar.org/author/Hao-Peng/1818378366', 'https://www.semanticscholar.org/author/Nikolaos-Pappas/1680075', 'https://www.semanticscholar.org/author/Noah-A.-Smith/1685669']"
Contrastive  Learning  with Adversarial Perturbations for Conditional Text Generation,,['https://www.semanticscholar.org/paper/Contrastive-Learning-with-Adversarial-Perturbations-Lee-Lee/7b00dcca92337be90a4c4c100a5704dc1932c303'],"['https://www.semanticscholar.org/author/Sung-Ju-Hwang/35788904', 'https://www.semanticscholar.org/author/Seanie-Lee/1472875852', 'https://www.semanticscholar.org/author/Dong-Bok-Lee/2115673552']"
SOLAR: Sparse Orthogonal Learned and Random Embeddings,,['https://www.semanticscholar.org/paper/SOLAR%3A-Sparse-Orthogonal-Learned-and-Random-Medini-Chen/b2881852a6b072c731c0a54001d2908b488cd86e'],"['https://www.semanticscholar.org/author/Anshumali-Shrivastava/4260659', 'https://www.semanticscholar.org/author/Beidi-Chen/4319427', 'https://www.semanticscholar.org/author/Tharun-Medini/51491077']"
Information Laundering for Model Privacy,,['https://www.semanticscholar.org/paper/Information-Laundering-for-Model-Privacy-Wang-Xiang/d2212a1c37fad937fe807dbbb44fe78396ddfd3a'],"['https://www.semanticscholar.org/author/Jie-Ding/143798670', 'https://www.semanticscholar.org/author/Jun-Gao/2111015656', 'https://www.semanticscholar.org/author/Xinran-Wang/2108082516', 'https://www.semanticscholar.org/author/Yu-Xiang/2068337180']"
"Kanerva++: Extending the Kanerva Machine With Differentiable, Locally Block Allocated Latent Memory",,['https://www.semanticscholar.org/paper/Kanerva%2B%2B%3A-extending-The-Kanerva-Machine-with-block-Ramapuram-Wu/9c3cad7b30f026216ff557b9caa96a2fb15b02f4'],"['https://www.semanticscholar.org/author/Jason-Ramapuram/16092809', 'https://www.semanticscholar.org/author/Alexandros-Kalousis/1784711', 'https://www.semanticscholar.org/author/Yan-Wu/1834814485']"
Bag of Tricks for Adversarial Training,,['https://www.semanticscholar.org/paper/Bag-of-Tricks-for-Adversarial-Training-Pang-Yang/67f74fe9d46f88661573003f8f1f12967ae49fa3'],"['https://www.semanticscholar.org/author/Yinpeng-Dong/3431029', 'https://www.semanticscholar.org/author/Jun-Zhu/1739163379', 'https://www.semanticscholar.org/author/Xiao-Yang/2109457982', 'https://www.semanticscholar.org/author/Hang-Su/2093561216', 'https://www.semanticscholar.org/author/Tianyu-Pang/19201674']"
Uncertainty Estimation and Calibration with Finite-State Probabilistic RNNs,,['https://www.semanticscholar.org/paper/Uncertainty-Estimation-and-Calibration-with-RNNs-Wang-Lawrence/a83e36e203a4e90c2af814320092fc8f78f4ce28'],"['https://www.semanticscholar.org/author/Mathias-Niepert/2780262', 'https://www.semanticscholar.org/author/Cheng-Wang/47075011', 'https://www.semanticscholar.org/author/Carolin-(Haas)-Lawrence/19752252']"
Learning a Latent Simplex in Input Sparsity Time,,['https://www.semanticscholar.org/paper/Learning-a-Latent-Simplex-in-Input-Sparsity-Time-Bakshi-Bhattacharyya/71d0156086aa83f7c4249c17d6df23fe9abae30d'],"['https://www.semanticscholar.org/author/David-P.-Woodruff/143982862', 'https://www.semanticscholar.org/author/Samson-Zhou/3393628', 'https://www.semanticscholar.org/author/Ainesh-Bakshi/35300553', 'https://www.semanticscholar.org/author/C.-Bhattacharyya/145880755', 'https://www.semanticscholar.org/author/R.-Kannan/144632403']"
Explaining the Efficacy of Counterfactually Augmented Data,,['https://www.semanticscholar.org/paper/Explaining-The-Efficacy-of-Data-Kaushik-Setlur/24fcdaf969089e6a411f7cebc9274bbc53c25e42'],"['https://www.semanticscholar.org/author/E.-Hovy/144547315', 'https://www.semanticscholar.org/author/Zachary-Chase-Lipton/32219137', 'https://www.semanticscholar.org/author/Divyansh-Kaushik/9264826', 'https://www.semanticscholar.org/author/Amrith-Rajagopal-Setlur/80366270']"
A unifying view on implicit bias in training linear neural networks,,['https://www.semanticscholar.org/paper/A-Unifying-View-on-Implicit-Bias-in-Training-Linear-Yun-Krishnan/a79a7820506e608d3729c76247341182676b2451'],"['https://www.semanticscholar.org/author/Shankar-Krishnan/25605903', 'https://www.semanticscholar.org/author/H.-Mobahi/3232655', 'https://www.semanticscholar.org/author/Chulhee-Yun/2674870']"
Uncertainty in Gradient Boosting via Ensembles,,['https://www.semanticscholar.org/paper/Uncertainty-in-Gradient-Boosting-via-Ensembles-Ustimenko-Prokhorenkova/4528b9f6eb57cb7f180060150877616c956a63fd'],"['https://www.semanticscholar.org/author/L.-Prokhorenkova/51270819', 'https://www.semanticscholar.org/author/A.-Malinin/145275970', 'https://www.semanticscholar.org/author/Aleksei-Ustimenko/146211662']"
Learning to Reach Goals via Iterated Supervised Learning,,['https://www.semanticscholar.org/paper/Learning-to-Reach-Goals-via-Iterated-Supervised-Ghosh-Gupta/831e7cbafed2dca05db1e7f5ef16d1a7614f44ec'],"['https://www.semanticscholar.org/author/Dibya-Ghosh/8021910', 'https://www.semanticscholar.org/author/Sergey-Levine/1736651', 'https://www.semanticscholar.org/author/Abhishek-Gupta/40511770']"
WaveGrad: Estimating Gradients for Waveform Generation,,['https://www.semanticscholar.org/paper/WaveGrad%3A-Estimating-Gradients-for-Waveform-Chen-Zhang/685af6d2bcdff7170574643b2c5ab4fbcc36f597'],"['https://www.semanticscholar.org/author/Ron-J.-Weiss/39571582', 'https://www.semanticscholar.org/author/Yu-Zhang/36562659', 'https://www.semanticscholar.org/author/William-Chan/3695186', 'https://www.semanticscholar.org/author/H.-Zen/1691713', 'https://www.semanticscholar.org/author/Mohammad-Norouzi/144739074', 'https://www.semanticscholar.org/author/Nanxin-Chen/34507928']"
SALD: Sign Agnostic Learning with Derivatives,,['https://www.semanticscholar.org/paper/SAL%2B%2B%3A-Sign-Agnostic-Learning-with-Derivatives-Atzmon-Lipman/1ddaeace4549d3483428f5fdddbfd32ec773e787'],"['https://www.semanticscholar.org/author/Matan-Atzmon/40902317', 'https://www.semanticscholar.org/author/Y.-Lipman/3232072']"
Probing BERT in Hyperbolic Spaces,,['https://www.semanticscholar.org/paper/Probing-BERT-in-Hyperbolic-Spaces-Chen-Fu/4072a2333682941d23755e9b7e1e3a6d899683c6'],['https://www.semanticscholar.org/author/L.-Jing/144889532']
Coping with Label Shift via Distributionally Robust Optimisation,,['https://www.semanticscholar.org/paper/Coping-with-Label-Shift-via-Distributionally-Robust-Zhang-Menon/8246f0d3799290be5ed47254f6b88b601fa98230'],"['https://www.semanticscholar.org/author/Sanjiv-Kumar/152663162', 'https://www.semanticscholar.org/author/A.-Menon/2844480', 'https://www.semanticscholar.org/author/S.-Sra/3072326', 'https://www.semanticscholar.org/author/Andreas-Veit/2799898', 'https://www.semanticscholar.org/author/J.-Zhang/50561307', 'https://www.semanticscholar.org/author/Srinadh-Bhojanapalli/1798880']"
Self-Supervised Policy Adaptation during Deployment,,['https://www.semanticscholar.org/paper/Self-Supervised-Policy-Adaptation-during-Deployment-Hansen-Sun/1606de851233825f610533aa7bba8c54712826f2'],"['https://www.semanticscholar.org/author/Nicklas-Hansen/1491707104', 'https://www.semanticscholar.org/author/Xiaolong-Wang/39635018', 'https://www.semanticscholar.org/author/Yu-Sun/2117104165', 'https://www.semanticscholar.org/author/Lerrel-Pinto/34026610', 'https://www.semanticscholar.org/author/Alexei-A.-Efros/1763086', 'https://www.semanticscholar.org/author/P.-Abbeel/1689992']"
DrNAS: Dirichlet Neural Architecture Search,,['https://www.semanticscholar.org/paper/DrNAS%3A-Dirichlet-Neural-Architecture-Search-Chen-Wang/11b430ae91c5b7a3e51f86235818f74fd8b449ef'],"['https://www.semanticscholar.org/author/Xiangning-Chen/49795138', 'https://www.semanticscholar.org/author/Minhao-Cheng/2424698', 'https://www.semanticscholar.org/author/Ruochen-Wang/1655400088', 'https://www.semanticscholar.org/author/Cho-Jui-Hsieh/1793529', 'https://www.semanticscholar.org/author/Xiaocheng-Tang/1959758']"
Mathematical Reasoning via Self-supervised Skip-tree Training,,['https://www.semanticscholar.org/paper/Mathematical-Reasoning-via-Self-supervised-Training-Rabe-Lee/45bb43cdc35324fea4350ed335c500d4a5fd6ef5'],"['https://www.semanticscholar.org/author/Christian-Szegedy/2574060', 'https://www.semanticscholar.org/author/Kshitij-Bansal/2437360', 'https://www.semanticscholar.org/author/Dennis-Lee/3425208', 'https://www.semanticscholar.org/author/Markus-N.-Rabe/1800714']"
The Traveling Observer Model: Multi-task Learning Through Spatial Variable Embeddings,,['https://www.semanticscholar.org/paper/The-Traveling-Observer-Model%3A-Multi-task-Learning-Meyerson-Miikkulainen/090e15ad813a07b00215dcb74ac57a947716188c'],"['https://www.semanticscholar.org/author/R.-Miikkulainen/1686788', 'https://www.semanticscholar.org/author/Elliot-Meyerson/2978740']"
Are Neural Rankers still Outperformed by Gradient Boosted Decision Trees?,,['https://www.semanticscholar.org/paper/Are-Neural-Rankers-still-Outperformed-by-Gradient-Qin-Yan/ed91feefa0b3de7155d510fbd527527068a71c8e'],"['https://www.semanticscholar.org/author/Zhen-Qin/2099586642', 'https://www.semanticscholar.org/author/Rama-Kumar-Pasumarthi/2096732', 'https://www.semanticscholar.org/author/Xuanhui-Wang/1526973500', 'https://www.semanticscholar.org/author/Yi-Tay/144447820', 'https://www.semanticscholar.org/author/Michael-Bendersky/1815447', 'https://www.semanticscholar.org/author/Le-Yan/2110134250', 'https://www.semanticscholar.org/author/Honglei-Zhuang/39371343', 'https://www.semanticscholar.org/author/Marc-Alexander-Najork/1398342639']"
Gradient Origin Networks,,['https://www.semanticscholar.org/paper/Gradient-Origin-Networks-Bond-Taylor-Willcocks/0cf5e829a745058a84ea29b8827ac7acb3f66e61'],"['https://www.semanticscholar.org/author/Sam-Bond-Taylor/1796272751', 'https://www.semanticscholar.org/author/Chris-G.-Willcocks/2240006']"
Improving Transformation Invariance in Contrastive Representation Learning,,['https://www.semanticscholar.org/paper/Improving-Transformation-Invariance-in-Contrastive-Foster-Pukdee/0c8ba0601123e7b5e0c73b68789405fd79705ccd'],"['https://www.semanticscholar.org/author/Adam-Foster/144616065', 'https://www.semanticscholar.org/author/Rattana-Pukdee/1999340664', 'https://www.semanticscholar.org/author/Tom-Rainforth/2358794']"
Representation Learning via Invariant Causal Mechanisms,,['https://www.semanticscholar.org/paper/Representation-Learning-via-Invariant-Causal-Mitrovic-McWilliams/57835c5ad5424f94ee75901c3113730f3900e656'],"['https://www.semanticscholar.org/author/Lars-Buesing/1981334', 'https://www.semanticscholar.org/author/Brian-McWilliams/2953855', 'https://www.semanticscholar.org/author/C.-Blundell/1723876', 'https://www.semanticscholar.org/author/Jovana-Mitrovic/37955812', 'https://www.semanticscholar.org/author/Jacob-Walker/1944655894']"
WaNet - Imperceptible Warping-based Backdoor Attack,,['https://www.semanticscholar.org/paper/WaNet-Imperceptible-Warping-based-Backdoor-Attack-Nguyen-Tran/1a86bcb3e1dd3c58d9dd0358a126e3f94d7b139e'],"['https://www.semanticscholar.org/author/A.-Tran/145830668', 'https://www.semanticscholar.org/author/A.-Nguyen/1997993126']"
Bowtie Networks: Generative Modeling for Joint Few-Shot Recognition and Novel-View Synthesis,,['https://www.semanticscholar.org/paper/Bowtie-Networks%3A-Generative-Modeling-for-Joint-and-Bao-Wang/98297bece690c0460f6d01fbb1131389a36df049'],"['https://www.semanticscholar.org/author/M.-Hebert/145670946', 'https://www.semanticscholar.org/author/Zhipeng-Bao/103803288', 'https://www.semanticscholar.org/author/Yu-Xiong-Wang/2302062']"
Enforcing robust control guarantees within neural network policies,,['https://www.semanticscholar.org/paper/Enforcing-robust-control-guarantees-within-neural-Donti-Roderick/7915568a86a196c06bb70fb98b3bc076a5a18b8d'],"['https://www.semanticscholar.org/author/P.-Donti/49698491', 'https://www.semanticscholar.org/author/Mahyar-Fazlyab/33841592', 'https://www.semanticscholar.org/author/Melrose-Roderick/32019380', 'https://www.semanticscholar.org/author/J.-Z.-Kolter/145116464']"
Stabilized Medical Image Attacks,,['https://www.semanticscholar.org/paper/Stabilized-Medical-Image-Attacks-Qi-Gong/b7ac3263c9acd53f2699e5872cba156c353e9772'],"['https://www.semanticscholar.org/author/Yefeng-Zheng/2110381386', 'https://www.semanticscholar.org/author/Lijun-Gong/7668408', 'https://www.semanticscholar.org/author/Yibing-Song/2255687', 'https://www.semanticscholar.org/author/Gege-Qi/1500393714', 'https://www.semanticscholar.org/author/Kai-Ma/70665656']"
Hopper: Multi-hop Transformer for Spatiotemporal Reasoning,,['https://www.semanticscholar.org/paper/Hopper%3A-Multi-hop-Transformer-for-Spatiotemporal-Zhou-Kadav/cab65b1c4b3dbddee7be6a7a9f764629b020882e'],"['https://www.semanticscholar.org/author/H.-Graf/1775043', 'https://www.semanticscholar.org/author/Asim-Kadav/2293919']"
Viewmaker Networks: Learning Views for Unsupervised Representation Learning,,['https://www.semanticscholar.org/paper/Viewmaker-Networks%3A-Learning-Views-for-Unsupervised-Tamkin-Wu/600881eb8a24caee65633f796d5a7ef40c1cc9b0'],"['https://www.semanticscholar.org/author/Noah-D.-Goodman/144002017', 'https://www.semanticscholar.org/author/A.-Tamkin/88726969', 'https://www.semanticscholar.org/author/Mike-Wu/1700653']"
Pruning Neural Networks at Initialization: Why Are We Missing the Mark?,,['https://www.semanticscholar.org/paper/Pruning-Neural-Networks-at-Initialization%3A-Why-are-Frankle-Dziugaite/0932abfd0fb90e8a28f7bd195633c9891bfd7ecb'],"['https://www.semanticscholar.org/author/Daniel-M.-Roy/39331522', 'https://www.semanticscholar.org/author/G.-Dziugaite/2533850', 'https://www.semanticscholar.org/author/Jonathan-Frankle/25581960', 'https://www.semanticscholar.org/author/Michael-Carbin/1701041']"
MixKD: Towards Efficient Distillation of Large-scale Language Models,,['https://www.semanticscholar.org/paper/MixKD%3A-Towards-Efficient-Distillation-of-Language-Liang-Hao/1013750582c20bbdf1164127b5f26b1e06e817e3'],"['https://www.semanticscholar.org/author/L.-Carin/145006560', 'https://www.semanticscholar.org/author/Kevin-J-Liang/144130492', 'https://www.semanticscholar.org/author/Weituo-Hao/3314779']"
Self-supervised Learning from a Multi-view Perspective,,['https://www.semanticscholar.org/paper/Self-supervised-Learning-from-a-Multi-view-Tsai-Wu/7bd050967c18ec5161aa5ed244f3348cbd464642'],"['https://www.semanticscholar.org/author/Louis-Philippe-Morency/49933077', 'https://www.semanticscholar.org/author/Yue-Wu/72500970', 'https://www.semanticscholar.org/author/R.-Salakhutdinov/145124475', 'https://www.semanticscholar.org/author/Yao-Hung-Hubert-Tsai/145639633']"
QPLEX: Duplex Dueling Multi-Agent Q-Learning,,['https://www.semanticscholar.org/paper/QPLEX%3A-Duplex-Dueling-Multi-Agent-Q-Learning-Wang-Ren/00b6b26f0b3593911fed8ec015e8f1ba518fea29'],"['https://www.semanticscholar.org/author/Jianhao-Wang/2110364952', 'https://www.semanticscholar.org/author/Terry-Liu/2110033203', 'https://www.semanticscholar.org/author/Yang-Yu/144705629', 'https://www.semanticscholar.org/author/Chongjie-Zhang/2111387140', 'https://www.semanticscholar.org/author/Zhizhou-Ren/67255636']"
